0 0
0.489914 0.532125
0.611948 0.664674
0.598646 0.650227
0.535558 0.581703
0.454154 0.493285
0.366012 0.397548
0.275392 0.29912
0.183859 0.199701
0.0919914 0.0999175
0 5.88857e-18
